YEAR,WEEK,ALABAMA,ALASKA,ARIZONA,ARKANSAS,CALIFORNIA,COLORADO,CONNECTICUT,DELAWARE,DISTRICT OF COLUMBIA,FLORIDA,GEORGIA,HAWAII,IDAHO,ILLINOIS,INDIANA,IOWA,KANSAS,KENTUCKY,LOUISIANA,MAINE,MARYLAND,MASSACHUSETTS,MICHIGAN,MINNESOTA,MISSISSIPPI,MISSOURI,MONTANA,NEBRASKA,NEVADA,NEW HAMPSHIRE,NEW JERSEY,NEW MEXICO,NEW YORK,NORTH CAROLINA,NORTH DAKOTA,OHIO,OKLAHOMA,OREGON,PENNSYLVANIA,RHODE ISLAND,SOUTH CAROLINA,SOUTH DAKOTA,TENNESSEE,TEXAS,UTAH,VERMONT,VIRGINIA,WASHINGTON,WEST VIRGINIA,WISCONSIN,WYOMING
1976,50,1,-,13,2,144,17,17,2,-,13,8,1,5,7,4,-,5,-,21,-,6,2,46,3,18,32,2,2,-,2,31,17,44,13,4,42,6,17,8,2,2,1,20,12,4,-,4,5,5,9,-
1976,51,1,-,18,12,90,14,12,-,-,26,41,-,1,33,4,-,10,-,11,-,5,6,18,14,5,9,6,4,-,2,25,10,36,9,1,11,7,16,15,1,1,-,5,7,2,-,11,3,7,4,-
1976,52,5,76,3,5,73,14,3,-,1,29,28,3,6,13,2,2,8,-,6,-,4,5,32,14,13,8,2,1,-,1,17,8,38,4,3,15,10,13,23,2,1,-,13,15,7,-,1,7,9,3,-
1977,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1977,2,-,35,28,1,98,5,2,-,2,15,33,-,3,4,3,1,1,-,11,-,5,2,50,24,-,35,5,-,-,1,-,25,29,9,2,29,12,16,-,-,6,-,17,33,4,-,5,15,1,-,-
1977,3,2,-,24,8,106,6,10,-,-,35,27,1,6,8,3,3,27,-,18,-,11,2,26,11,3,6,9,4,-,1,18,-,11,8,1,37,7,16,1,5,2,-,21,81,1,1,8,6,13,8,-
1977,4,4,61,10,5,146,17,9,-,-,22,-,6,7,14,6,2,3,-,5,-,5,5,38,2,7,11,2,-,1,1,43,24,33,10,5,14,13,12,6,4,7,-,17,43,-,-,4,7,1,6,-
1977,5,2,55,9,11,84,20,5,-,-,60,25,1,4,6,-,4,7,21,-,2,11,4,40,4,14,22,2,3,-,1,29,15,29,6,2,26,13,13,3,-,4,-,14,66,10,-,7,4,13,7,-
1977,6,-,5,19,7,95,8,1,3,1,29,48,1,2,9,3,-,14,19,7,-,-,6,38,8,5,18,3,1,-,1,23,12,25,14,8,39,13,16,18,6,5,5,22,40,2,-,3,11,12,5,-
1977,7,5,11,11,7,-,9,10,-,1,32,19,3,-,30,7,-,3,13,19,1,8,5,40,-,4,8,1,-,-,-,22,18,29,17,3,29,5,11,16,2,2,-,24,67,1,1,7,6,8,9,-
1977,8,1,14,36,14,79,12,4,-,2,37,23,-,8,18,2,-,2,30,-,1,2,4,49,17,11,7,3,1,-,1,26,4,11,7,-,13,18,9,10,2,1,-,13,51,1,1,4,4,9,4,1
1977,9,1,19,24,9,103,17,8,3,-,24,19,-,2,42,6,5,-,6,11,-,8,3,31,8,14,13,1,6,1,1,22,16,40,11,2,28,7,15,19,5,6,-,23,26,-,2,8,5,11,3,-
1977,10,10,45,36,8,150,16,6,-,-,38,24,8,5,32,3,-,27,27,17,-,7,3,33,6,14,14,4,-,-,-,23,20,18,8,-,30,9,10,23,1,2,-,14,36,4,2,5,-,7,3,-
1977,11,14,16,12,5,101,5,13,1,1,12,46,2,7,9,7,-,5,-,5,-,13,6,57,12,6,24,2,1,-,-,13,10,34,9,-,47,6,13,16,1,4,1,20,36,1,-,12,6,11,8,2
1977,12,6,7,29,14,88,10,4,1,-,31,9,-,1,18,4,1,3,26,8,-,3,5,42,2,19,7,-,-,-,-,22,11,21,4,-,26,10,37,30,1,2,-,35,62,6,2,2,12,9,4,2
1977,13,6,28,22,2,133,6,7,-,1,30,31,7,2,38,11,-,1,-,6,-,9,2,18,5,3,10,4,3,-,1,10,9,42,9,8,15,12,25,12,5,1,3,30,56,1,1,9,12,3,3,-
1977,14,10,-,23,-,110,17,19,-,1,23,50,3,-,9,3,-,6,-,9,2,10,3,46,4,14,5,5,2,-,1,20,1,31,2,-,36,8,7,14,3,5,-,16,57,-,1,8,22,5,5,-
1977,15,-,-,19,1,139,12,9,2,1,21,3,1,-,33,5,5,7,10,15,-,2,1,38,3,7,3,1,-,-,2,18,16,23,3,1,33,-,26,15,4,4,3,14,25,10,2,6,5,4,7,2
1977,16,6,40,22,-,121,11,5,-,-,19,15,-,2,39,3,5,2,8,6,-,4,4,27,6,9,6,1,4,-,2,13,15,30,7,1,33,13,16,21,-,2,1,30,40,12,-,2,12,3,7,-
1977,17,8,-,22,4,97,9,10,3,-,41,32,3,-,19,17,2,1,-,5,4,4,2,31,9,11,8,1,-,-,3,20,8,35,4,-,25,6,14,11,3,4,-,5,36,8,-,7,10,2,10,-
1977,18,2,26,20,5,115,8,2,1,1,15,21,2,11,6,4,8,1,25,-,-,9,2,36,5,9,7,-,1,-,1,21,6,26,9,2,18,2,11,30,1,1,-,16,19,2,3,4,14,6,9,1
1977,19,3,-,17,-,83,12,3,1,-,36,-,7,3,57,8,3,12,-,12,2,7,4,28,4,18,13,3,16,-,1,25,6,31,9,1,38,5,11,-,-,2,-,23,39,-,-,7,3,3,2,-
1977,20,-,-,15,-,87,7,4,4,-,20,26,3,2,25,8,3,6,-,6,-,4,-,24,5,9,26,2,-,-,2,23,1,26,15,5,35,14,24,27,3,2,-,13,25,7,2,5,9,14,7,-
1977,21,3,8,26,5,-,8,3,1,3,27,12,-,2,8,6,-,7,-,12,3,12,5,30,9,11,17,3,2,-,2,17,10,32,7,2,16,7,7,4,4,1,-,34,24,1,1,5,5,2,6,-
1977,22,2,-,8,2,116,12,4,-,1,25,23,5,1,37,2,1,3,8,8,-,9,-,21,6,8,16,2,3,-,2,11,1,25,6,-,28,20,10,19,1,2,-,18,34,-,1,3,11,6,11,1
1977,23,2,31,20,15,112,2,8,3,1,48,16,2,3,29,3,5,17,-,-,-,11,1,25,1,13,7,7,1,-,1,13,14,24,6,-,25,2,14,22,1,3,1,14,28,5,-,1,2,3,3,2
1977,24,3,22,20,10,139,5,7,2,-,26,25,2,1,7,5,2,6,24,25,-,5,4,42,13,9,4,1,3,-,-,16,11,22,4,1,31,2,10,33,2,3,-,17,26,1,-,9,6,9,3,-
1977,25,11,2,9,8,90,11,6,1,-,31,21,-,-,24,5,-,9,-,4,2,8,2,37,12,10,8,2,3,1,-,29,8,31,6,2,25,8,7,31,1,1,-,10,30,3,-,3,22,6,8,-
1977,26,3,1,14,4,-,17,4,-,3,33,33,3,7,24,3,1,3,-,-,-,6,4,27,2,5,10,1,2,-,1,30,11,25,9,-,17,3,10,26,4,1,1,32,31,7,-,4,2,4,5,-
1977,27,1,4,2,5,74,8,4,-,1,32,7,1,-,2,1,1,5,-,23,-,11,2,21,14,13,9,2,5,-,2,27,3,19,5,2,19,-,14,31,1,-,-,19,31,3,-,10,13,3,2,2
1977,28,3,-,7,8,94,19,-,-,-,65,27,-,7,33,-,-,5,20,10,1,3,2,34,9,14,14,2,1,-,-,14,13,36,4,1,10,8,14,18,2,2,-,11,32,3,3,11,3,7,10,-
1977,29,3,9,8,15,115,11,8,-,-,31,24,1,6,15,1,9,-,25,10,-,3,5,20,8,12,4,3,2,-,-,22,13,23,16,-,12,4,16,34,8,2,-,16,32,14,-,5,10,5,4,-
1977,30,2,1,13,5,112,9,8,2,-,33,14,1,-,23,5,1,7,8,9,-,11,5,5,21,5,19,11,-,-,-,21,1,7,10,-,51,4,12,14,1,2,-,18,44,3,-,7,25,8,6,-
1977,31,7,19,12,20,110,6,1,1,6,13,15,12,3,14,2,-,2,5,5,-,12,5,25,13,6,9,4,-,-,3,21,18,32,6,-,8,1,19,25,5,4,2,5,41,-,1,11,8,2,6,1
1977,32,6,5,14,17,111,9,11,-,-,23,24,-,5,28,3,-,8,12,5,-,9,2,20,9,11,10,5,1,-,-,-,1,21,6,1,47,6,12,21,2,3,-,27,26,-,2,4,4,3,14,1
1977,33,-,-,11,4,108,9,3,2,-,47,42,8,-,15,7,4,6,12,13,-,12,4,37,2,13,6,2,-,-,-,-,15,20,11,-,19,14,10,20,1,4,-,26,37,3,-,5,15,8,6,-
1977,34,9,8,13,9,108,13,4,1,-,27,17,2,4,21,4,2,4,5,15,-,8,-,27,-,7,7,3,3,-,-,14,3,28,6,1,47,4,15,13,4,4,1,18,46,17,1,2,23,6,4,-
1977,35,-,3,9,11,-,5,4,2,3,17,-,4,1,32,3,1,1,4,10,-,12,2,28,6,5,6,2,7,-,2,16,1,17,13,4,31,7,9,14,3,6,-,15,35,3,-,7,2,3,12,-
1977,36,9,-,29,15,56,10,2,2,-,26,34,2,1,10,2,1,5,-,6,-,-,2,19,23,15,9,9,1,-,1,11,6,23,8,1,30,5,12,23,3,3,-,27,32,8,-,6,11,2,5,-
1977,37,5,-,17,13,124,7,1,-,-,23,14,-,-,28,18,5,8,11,13,-,4,2,36,3,9,7,1,2,-,-,15,3,26,-,-,-,7,24,21,1,2,-,23,62,2,5,4,22,3,6,1
1977,38,9,7,9,12,103,2,7,-,-,36,40,3,1,9,8,7,1,17,7,-,11,3,27,19,9,7,14,2,1,-,12,7,-,25,-,21,8,8,-,2,-,1,17,42,4,-,11,35,7,12,-
1977,39,5,2,22,9,111,8,2,-,-,34,44,1,2,38,14,2,2,-,19,-,4,7,21,23,7,7,-,3,-,1,26,7,26,16,1,22,10,10,7,2,6,-,25,55,4,1,5,9,5,9,-
1977,40,7,2,17,4,-,13,13,1,-,21,1,7,3,14,6,2,1,16,12,2,2,5,39,8,6,8,5,4,-,1,13,8,28,4,1,34,-,17,26,-,4,2,20,65,3,1,9,6,4,20,-
1977,41,6,5,7,8,83,5,11,1,-,16,22,3,1,5,3,-,9,-,16,-,5,5,14,4,8,9,6,-,-,1,20,8,11,11,1,15,10,11,7,-,1,-,20,25,6,1,3,6,11,17,-
1977,42,5,3,8,9,106,11,3,1,-,29,12,4,1,37,6,2,9,30,4,1,4,6,37,6,10,10,4,1,-,-,16,2,19,5,-,44,-,16,-,2,8,5,16,63,1,-,10,32,-,17,-
1977,43,2,1,42,10,115,12,4,-,-,30,31,1,1,25,2,4,5,7,20,1,6,4,28,6,13,3,3,3,-,1,8,2,26,2,2,26,14,9,10,2,7,-,17,30,3,1,5,13,4,10,-
1977,44,-,7,29,10,107,9,1,1,-,11,17,5,2,16,5,-,1,-,1,1,10,2,9,16,11,16,3,4,-,-,15,6,19,11,1,40,8,13,-,1,1,-,24,35,2,-,6,10,5,12,1
1977,45,2,1,20,8,108,11,1,-,-,13,17,-,1,37,4,1,15,2,1,-,8,4,23,10,8,1,1,-,-,-,20,8,41,14,-,48,27,15,-,2,4,1,14,30,3,1,14,8,7,13,-
1977,46,4,32,7,15,91,8,6,-,-,22,8,2,3,7,-,-,2,3,12,-,9,4,28,-,6,9,13,3,-,-,11,17,21,8,-,30,8,19,-,5,1,-,10,35,-,-,8,14,21,14,-
1977,47,1,5,25,14,120,6,2,-,1,25,18,-,4,29,9,15,1,18,5,-,6,5,29,14,6,10,3,12,-,1,13,5,18,7,1,22,8,13,-,1,2,5,29,49,20,-,7,17,9,15,1
1977,48,3,2,11,13,120,9,2,2,-,23,19,5,1,22,5,3,1,12,4,-,11,4,27,10,8,18,7,1,-,2,22,14,22,9,-,26,3,21,-,-,2,1,15,28,3,-,8,9,5,2,-
1977,49,5,-,9,8,153,8,-,-,-,22,6,8,2,37,1,2,14,13,39,2,9,3,32,9,9,15,10,39,-,-,17,7,27,4,3,21,8,27,34,1,1,-,12,53,5,1,9,7,7,18,1
1977,50,6,1,39,7,120,14,3,-,4,18,37,1,-,28,5,1,1,4,13,-,6,2,17,12,3,8,9,9,-,3,24,27,22,14,-,22,10,21,20,1,1,-,8,39,1,-,16,39,4,22,-
1977,51,2,3,40,7,-,13,7,-,-,20,-,4,-,23,-,-,-,3,24,-,7,2,36,18,4,6,8,4,-,2,21,12,29,7,-,21,6,12,17,-,-,-,9,43,6,-,7,5,4,10,-
1977,52,-,5,14,5,-,12,3,1,-,25,2,2,10,27,2,1,49,-,-,-,8,4,25,11,4,11,3,3,-,-,6,4,22,11,-,22,1,9,19,4,5,-,25,32,2,3,4,10,3,10,1
1978,1,2,-,21,2,116,-,-,-,-,-,-,-,2,-,-,4,-,4,-,-,12,3,11,5,-,9,27,16,-,-,-,7,12,4,-,20,1,30,-,1,1,2,4,8,-,-,2,10,3,-,-
1978,2,1,4,13,2,106,1,1,-,-,4,-,-,9,8,-,-,3,16,-,-,8,1,19,18,-,8,15,1,-,3,17,22,31,3,-,12,-,29,-,-,1,-,14,16,-,-,7,22,1,-,-
1978,3,3,14,21,6,116,5,1,1,-,14,23,1,4,9,1,6,2,-,-,-,12,1,21,20,1,3,10,5,-,-,8,8,11,7,-,21,6,22,12,3,2,-,14,39,10,-,1,18,1,6,-
1978,4,1,6,17,9,123,11,2,1,-,23,19,3,5,14,-,5,2,-,14,-,12,5,26,22,2,12,8,2,-,-,14,12,14,6,-,26,7,8,6,3,-,-,4,55,12,-,5,6,8,12,-
1978,5,3,1,24,4,109,13,4,-,-,24,13,1,5,36,6,-,3,-,9,1,6,4,22,14,11,15,16,-,-,1,-,3,15,6,1,11,6,23,-,-,2,-,29,46,9,1,8,30,4,5,-
1978,6,3,5,26,6,-,11,3,-,-,23,2,5,5,15,7,-,8,-,7,1,1,4,34,16,4,4,5,3,-,-,19,13,49,11,-,12,9,17,9,-,3,-,11,97,-,-,5,9,4,3,-
1978,7,1,-,16,4,-,13,1,-,-,30,32,3,3,16,2,1,2,-,5,-,4,7,24,18,3,8,8,3,-,1,9,11,24,8,-,35,3,13,19,6,1,-,18,55,16,2,5,9,10,7,-
1978,8,2,-,16,3,90,14,2,-,1,31,1,2,3,8,4,4,2,-,13,-,7,3,17,14,6,12,4,2,-,-,11,9,23,2,3,16,5,16,15,3,4,-,18,52,-,-,2,15,5,4,1
1978,9,6,2,20,1,115,10,3,-,-,25,8,2,3,31,2,-,4,21,16,1,14,3,21,14,9,6,2,1,-,-,11,14,20,9,5,43,13,6,5,4,6,-,10,58,7,-,17,22,6,10,-
1978,10,-,-,10,8,112,11,9,-,1,29,9,4,1,15,1,1,8,13,6,1,6,5,32,5,7,8,5,-,-,1,16,7,18,11,2,23,8,15,-,4,-,9,9,36,3,2,6,28,2,4,-
1978,11,-,5,28,3,112,16,4,-,-,31,12,2,2,39,2,8,5,3,37,1,11,5,12,7,14,14,13,3,-,3,13,5,29,4,4,18,7,14,-,-,4,2,14,39,9,-,6,14,2,17,-
1978,12,6,9,33,5,91,8,2,-,-,39,9,-,2,15,3,5,7,-,4,-,-,4,28,16,7,6,1,2,-,-,14,9,18,9,4,15,16,18,-,2,1,-,39,50,2,1,5,11,2,5,4
1978,13,-,3,10,7,73,7,2,-,-,28,7,3,2,22,5,2,5,-,6,-,11,5,13,7,6,13,2,4,-,1,15,7,26,6,6,12,16,19,-,1,4,-,16,37,9,1,8,22,2,3,2
1978,14,2,2,29,4,119,9,1,4,1,16,15,1,3,24,1,4,9,-,2,1,8,4,23,18,3,19,4,-,-,-,31,8,21,6,1,16,1,22,-,-,1,-,3,61,11,1,6,13,3,4,-
1978,15,4,-,43,1,105,2,4,2,1,32,4,1,5,18,3,6,11,-,20,1,1,2,44,16,13,19,3,2,1,1,30,12,40,3,-,41,8,27,11,-,-,-,10,59,1,1,-,6,3,6,3
1978,16,-,8,40,3,66,8,13,-,-,37,13,1,8,49,2,1,-,22,21,3,-,3,12,11,3,21,1,1,2,-,11,23,34,2,3,36,13,38,-,1,3,-,14,44,8,2,5,17,6,9,-
1978,17,5,6,26,12,103,11,3,1,-,31,12,8,4,14,5,5,1,19,-,6,29,4,24,11,9,8,2,-,-,-,14,13,26,8,-,29,17,12,-,3,3,11,23,52,5,1,3,17,7,2,-
1978,18,3,2,23,1,112,14,10,-,-,44,21,1,9,34,2,4,1,12,8,-,12,4,18,9,8,12,1,5,8,1,12,8,17,7,3,14,4,18,-,-,2,-,15,57,2,-,4,34,-,2,-
1978,19,7,7,17,3,72,11,6,-,2,32,17,2,2,18,5,7,2,-,21,-,11,4,30,6,7,19,-,2,2,-,15,8,43,3,1,39,12,19,5,3,1,-,24,45,7,-,3,20,2,6,-
1978,20,1,2,8,2,101,7,4,-,-,38,9,2,4,9,5,2,6,5,1,1,10,4,39,12,13,14,2,2,-,1,16,15,20,15,1,11,2,21,16,4,2,-,13,61,3,3,4,22,3,5,-
1978,21,-,1,-,8,-,17,5,-,-,40,2,6,9,11,-,-,5,3,15,-,4,5,27,-,8,13,-,-,4,-,24,8,-,1,4,30,10,15,-,-,-,16,21,46,3,1,1,19,-,5,-
1978,22,-,2,-,7,99,4,5,-,-,32,9,3,21,31,6,4,8,10,12,2,-,2,13,16,9,3,3,1,1,3,14,12,25,3,2,31,6,27,-,3,1,-,10,52,11,3,3,22,1,2,-
1978,23,13,-,46,2,94,13,6,-,-,36,9,1,4,10,6,-,10,1,15,-,9,4,19,15,7,11,1,2,1,1,13,12,45,6,4,26,7,48,6,1,1,-,12,38,3,1,4,16,3,2,-
1978,24,4,3,49,15,49,15,1,4,1,30,5,1,-,29,6,2,2,8,11,2,7,3,11,15,6,17,13,4,1,3,12,5,31,11,1,16,3,22,-,-,3,7,11,43,9,4,5,19,-,7,1
1978,25,1,5,17,2,132,6,5,1,-,42,18,-,-,25,-,4,8,1,47,-,7,6,24,19,5,3,1,-,1,1,16,12,36,9,-,9,11,23,-,1,2,-,6,59,10,7,3,11,3,3,3
1978,26,-,11,12,12,96,5,-,1,1,32,15,2,16,21,5,7,8,-,-,2,7,2,23,30,12,1,2,-,9,-,12,4,29,14,-,43,1,26,20,2,-,-,8,48,3,-,5,35,3,4,-
1978,27,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1978,28,-,2,24,6,72,9,6,-,-,15,19,-,4,50,2,2,8,7,9,-,12,3,15,11,9,7,3,-,2,2,27,18,20,7,1,8,2,16,7,4,2,-,11,54,4,2,7,22,2,3,-
1978,29,4,2,27,5,61,10,1,-,-,46,19,3,15,22,12,2,2,-,10,2,4,3,15,12,8,8,3,2,3,2,18,9,17,3,-,25,5,18,8,-,3,-,26,38,2,2,5,14,2,11,1
1978,30,1,1,19,7,102,5,3,1,-,16,9,-,1,31,3,1,3,4,3,1,-,3,21,9,16,17,24,-,1,1,25,19,14,5,-,21,1,25,30,2,1,4,14,35,10,-,7,9,6,3,1
1978,31,6,1,8,8,69,10,-,-,3,19,4,30,3,11,8,1,14,1,12,1,7,4,32,14,4,2,-,-,4,-,-,4,13,3,1,36,5,17,19,1,1,-,4,56,5,1,1,11,5,7,-
1978,32,4,2,26,5,60,15,3,2,-,47,7,2,5,19,4,4,-,6,26,-,15,3,23,6,15,6,2,2,2,-,10,18,32,-,-,12,12,17,7,3,-,-,41,56,1,-,22,16,3,3,5
1978,33,31,2,12,4,98,6,5,2,-,37,35,1,7,13,2,5,2,3,10,-,5,6,16,14,8,6,5,2,-,-,20,9,21,16,-,16,5,35,25,-,2,1,19,45,15,1,4,16,3,11,-
1978,34,2,3,8,2,140,7,3,-,1,43,7,1,6,35,3,-,2,8,11,1,6,2,29,15,22,3,2,6,1,3,18,8,18,5,1,14,5,9,12,-,5,-,3,58,-,-,6,22,1,4,1
1978,35,4,1,10,4,-,12,4,2,-,26,8,14,4,21,3,2,2,8,11,-,10,2,31,14,9,20,3,1,-,8,17,8,35,9,-,26,1,3,-,2,-,-,19,58,8,-,7,3,3,2,-
1978,36,3,1,17,2,90,5,1,3,-,32,5,3,4,25,7,3,2,10,10,10,5,3,16,114,8,10,7,1,2,-,10,7,13,2,-,21,14,40,3,2,-,-,6,56,15,2,3,16,7,3,4
1978,37,5,1,3,1,82,12,3,-,-,25,15,4,8,25,1,-,4,5,7,2,1,2,19,18,15,19,1,-,1,1,7,6,22,8,4,19,11,19,15,3,2,3,7,40,1,-,5,13,2,6,-
1978,38,15,-,54,1,105,7,3,6,2,33,-,1,2,16,9,2,12,-,-,9,14,4,24,31,16,10,3,-,2,3,9,7,19,5,4,26,11,21,33,3,2,15,8,47,7,-,5,29,7,7,-
1978,39,7,1,5,1,102,20,3,-,-,49,14,7,1,32,6,2,11,-,19,4,3,3,31,19,11,14,-,2,5,-,13,3,23,3,1,36,5,19,3,-,-,1,3,89,8,1,7,15,1,4,-
1978,40,3,1,30,-,-,6,2,1,1,46,-,2,2,29,5,-,3,16,18,3,3,2,31,19,13,7,-,1,1,-,10,12,19,17,3,27,14,5,7,2,2,3,36,64,17,1,5,17,3,10,-
1978,41,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1978,42,13,2,20,2,88,7,2,2,2,41,18,-,2,21,1,3,14,2,16,3,8,4,40,32,14,23,1,10,2,2,10,4,20,13,2,14,6,23,19,-,6,8,13,56,5,-,4,15,4,10,-
1978,43,-,-,56,-,127,9,-,1,2,28,11,8,4,34,4,7,3,1,4,-,4,7,29,44,8,3,-,10,4,-,14,2,19,7,-,11,11,22,-,8,-,-,13,54,9,-,5,6,1,3,-
1978,44,6,-,24,-,101,4,-,-,-,37,22,3,9,27,6,1,3,6,-,1,12,1,26,28,5,15,2,4,1,-,9,11,25,7,10,26,6,21,-,5,3,-,6,53,8,2,9,23,4,9,-
1978,45,1,1,14,3,74,8,4,-,2,31,15,1,1,26,3,2,6,4,14,6,-,4,21,7,7,4,4,4,2,3,17,3,24,-,-,21,2,11,-,1,3,-,11,46,10,-,5,9,2,4,-
1978,46,4,2,5,5,124,6,9,1,1,33,-,1,-,39,5,2,1,11,4,-,4,2,17,39,8,5,1,1,2,-,12,10,24,2,-,25,10,23,36,1,4,10,13,38,4,3,5,12,3,5,1
1978,47,2,1,66,2,37,6,1,1,-,45,4,5,2,14,3,4,2,7,8,3,6,2,23,14,6,17,6,-,1,-,6,2,17,16,-,21,3,8,11,-,-,-,13,72,2,1,9,22,-,3,-
1978,48,1,1,38,9,109,3,3,-,4,22,-,2,4,32,5,2,3,1,8,5,19,2,15,18,6,3,2,6,3,1,11,5,15,2,-,21,6,20,-,2,1,25,12,51,9,-,7,28,2,3,-
1978,49,2,-,18,-,83,10,6,-,3,33,19,6,3,24,8,1,3,-,16,4,14,4,30,19,6,36,1,7,3,1,4,8,20,5,-,27,3,11,-,4,2,-,11,64,2,1,7,46,6,5,-
1978,50,4,1,35,2,91,9,1,-,-,38,-,1,2,18,2,3,7,-,16,10,1,4,33,15,11,41,9,2,3,6,19,-,21,6,-,11,2,19,24,1,2,14,14,51,6,2,10,10,-,12,-
1978,51,7,-,22,1,86,7,1,2,-,55,8,1,1,11,3,3,13,-,-,-,7,4,19,24,8,4,4,3,-,2,25,27,23,7,-,5,-,11,-,-,1,6,8,67,-,-,1,4,-,6,-
1978,52,10,1,31,2,89,11,4,1,1,34,5,2,-,30,7,2,-,-,19,-,2,6,19,19,5,5,9,4,1,-,8,2,24,7,-,27,2,18,10,5,1,3,13,77,10,3,4,12,-,7,2
1979,1,9,-,19,3,65,1,2,-,-,-,3,3,1,18,-,3,-,-,-,3,8,1,14,24,-,8,-,2,-,-,16,10,25,1,-,13,-,15,-,4,5,3,3,46,-,-,-,28,3,-,-
1979,2,-,-,33,2,93,7,3,2,2,4,3,1,-,9,1,10,-,13,5,1,2,4,21,14,-,7,5,-,-,1,5,12,27,17,-,22,1,23,-,3,3,3,8,56,12,1,11,26,4,1,-
1979,3,3,1,26,-,68,7,7,4,-,15,11,-,1,23,1,3,1,8,5,5,1,5,28,19,2,6,6,10,8,4,11,22,16,2,2,8,-,15,-,1,7,6,18,91,7,-,4,17,8,1,-
1979,4,2,-,53,1,92,4,5,-,2,20,23,3,-,25,7,3,3,10,19,2,11,4,21,18,4,2,4,1,-,1,6,9,24,12,-,14,-,11,-,2,3,2,4,77,17,1,6,22,2,2,1
1979,5,-,-,33,13,102,8,5,3,-,40,8,4,1,7,3,3,-,-,-,12,3,5,29,19,4,14,11,2,-,1,7,12,15,3,3,22,2,6,11,2,9,8,7,71,10,2,3,11,1,11,-
1979,6,5,-,23,10,-,5,5,1,-,6,23,1,4,21,4,5,2,-,12,4,17,4,27,20,5,9,-,4,4,-,16,18,16,7,-,19,4,24,-,1,2,1,14,69,4,2,3,14,3,10,-
1979,7,1,4,42,2,-,14,3,-,-,7,-,1,9,19,3,5,2,5,13,-,-,11,28,17,3,6,11,8,4,2,10,24,23,9,1,13,1,4,-,3,10,13,23,88,5,4,6,13,-,6,1
1979,8,5,-,20,2,69,9,3,-,-,16,19,6,3,23,7,5,-,12,15,3,8,1,41,17,10,16,1,1,1,-,13,18,20,4,3,28,8,30,44,7,-,7,15,77,18,-,9,32,2,8,-
1979,9,14,-,27,9,118,18,5,1,-,10,3,1,1,9,8,1,-,6,12,-,2,5,42,17,4,12,8,4,4,1,17,31,28,13,3,8,14,22,11,2,5,4,15,48,2,1,-,-,5,13,-
1979,10,3,3,32,12,104,12,7,2,-,6,7,2,4,15,6,4,3,-,6,3,5,2,31,10,8,3,-,2,4,3,18,23,35,-,-,23,7,29,-,2,2,6,6,49,14,3,4,30,4,4,-
1979,11,1,-,19,6,73,15,2,-,1,25,-,2,5,40,3,-,4,-,27,5,6,9,35,14,7,6,1,-,2,2,10,4,31,10,-,14,-,13,15,2,5,4,9,77,-,1,4,27,1,6,-
1979,12,-,2,51,4,92,11,6,-,2,40,20,2,-,18,5,2,2,14,10,5,2,6,22,9,8,15,-,1,5,2,13,24,27,42,-,20,17,16,7,-,4,3,19,34,5,1,6,6,2,1,-
1979,13,16,1,12,4,67,4,1,-,1,29,17,3,-,24,6,1,4,13,11,1,1,4,19,14,6,6,1,1,2,4,8,19,22,11,-,24,6,9,-,3,1,3,15,56,2,1,5,13,3,1,-
1979,14,2,1,44,4,67,13,-,-,-,21,-,1,6,16,6,-,6,-,1,4,10,7,19,10,8,4,-,3,4,-,20,8,32,5,-,19,5,10,6,1,4,17,17,65,8,4,7,55,3,5,1
1979,15,3,-,18,5,86,8,3,-,-,21,1,-,1,13,2,4,18,6,6,3,10,3,20,2,6,5,1,-,3,2,21,22,14,17,-,16,4,15,-,1,6,6,9,83,5,-,7,18,1,10,-
1979,16,1,-,50,3,66,12,4,-,-,34,-,1,2,26,5,3,2,9,-,-,3,1,23,7,8,16,-,-,2,2,10,12,12,6,-,1,9,14,17,5,3,2,13,79,-,1,5,18,-,1,-
1979,17,6,1,18,6,86,2,5,-,-,35,2,4,2,13,4,5,3,-,23,7,12,4,31,13,2,20,3,7,7,-,15,8,27,4,-,36,3,19,-,-,4,4,5,50,6,2,13,9,3,6,1
1979,18,1,1,39,10,94,6,3,-,-,26,17,3,4,15,6,1,3,-,-,-,10,4,14,11,12,18,6,1,-,2,18,15,15,14,-,11,2,24,11,-,7,2,17,58,1,-,5,24,2,3,2
1979,19,3,1,48,4,89,12,9,-,-,23,17,1,-,15,2,5,6,8,-,6,2,7,19,15,2,4,7,1,7,2,12,25,18,14,-,18,9,21,12,-,1,6,10,71,11,1,3,35,1,1,1
